id,personaje,atuendo,origen,archivo_local,url_fuente_oficial,licencia_o_permiso
ff1-arylon-apariencia_principal,Arylon,Apariencia principal,Final Fantasy I,,https://na.finalfantasy.com/titles/finalfantasy,uso personal; verificar antes de redistribuir
ff10_2-logos-apariencia_principal,Logos,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-nooj-apariencia_principal,Nooj,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-ormi-apariencia_principal,Ormi,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-paine-alchemist,Paine,Alchemist,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-berserker,Paine,Berserker,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-black_mage,Paine,Black Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-dark_knight,Paine,Dark Knight,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-festivalist,Paine,Festivalist,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-full_throttle,Paine,Full Throttle,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-gun_mage,Paine,Gun Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-gunner,Paine,Gunner,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-lady_luck,Paine,Lady Luck,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-mascot,Paine,Mascot,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-psychic,Paine,Psychic,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-samurai,Paine,Samurai,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-songstress,Paine,Songstress,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-thief,Paine,Thief,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-trainer,Paine,Trainer,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-warrior,Paine,Warrior,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-paine-white_mage,Paine,White Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-alchemist,Rikku,Alchemist,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-berserker,Rikku,Berserker,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-black_mage,Rikku,Black Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-dark_knight,Rikku,Dark Knight,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-festivalist,Rikku,Festivalist,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-gun_mage,Rikku,Gun Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-gunner,Rikku,Gunner,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-lady_luck,Rikku,Lady Luck,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-machina_maw,Rikku,Machina Maw,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-mascot,Rikku,Mascot,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-psychic,Rikku,Psychic,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-samurai,Rikku,Samurai,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-songstress,Rikku,Songstress,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-thief,Rikku,Thief,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-trainer,Rikku,Trainer,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-warrior,Rikku,Warrior,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-rikku-white_mage,Rikku,White Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-shinra-apariencia_principal,Shinra,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-shuyin-apariencia_principal,Shuyin,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-tidus-apariencia_principal,Tidus,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-vegnagun-apariencia_principal,Vegnagun,Apariencia principal,Final Fantasy X-2,,https://na.finalfantasy.com/titles/finalfantasy10,uso personal; verificar antes de redistribuir
ff10_2-yuna-alchemist,Yuna,Alchemist,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-berserker,Yuna,Berserker,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-black_mage,Yuna,Black Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-dark_knight,Yuna,Dark Knight,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-festivalist,Yuna,Festivalist,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-floral_fallal,Yuna,Floral Fallal,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-gun_mage,Yuna,Gun Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-gunner,Yuna,Gunner,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-lady_luck,Yuna,Lady Luck,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-mascot,Yuna,Mascot,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-psychic,Yuna,Psychic,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-samurai,Yuna,Samurai,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-songstress,Yuna,Songstress,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-thief,Yuna,Thief,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-trainer,Yuna,Trainer,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-warrior,Yuna,Warrior,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff10_2-yuna-white_mage,Yuna,White Mage,Final Fantasy X-2,,https://finalfantasy.fandom.com/wiki/Dressphere,uso personal; verificar antes de redistribuir
ff11-prishe-apariencia_principal,Prishe,Apariencia principal,Final Fantasy XI,,https://na.finalfantasy.com/titles/finalfantasy11,uso personal; verificar antes de redistribuir
ff11-shantotto-apariencia_principal,Shantotto,Apariencia principal,Final Fantasy XI,,https://na.finalfantasy.com/titles/finalfantasy11,uso personal; verificar antes de redistribuir
ff12-adrammelech-apariencia_principal,Adrammelech,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-al_cid_margrace-apariencia_principal,Al-Cid Margrace,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-ashelia_b_nargin_dalmasca-apariencia_principal,Ashelia B'nargin Dalmasca,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-balthier-apariencia_principal,Balthier,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-basch_fon_ronsenburg-apariencia_principal,Basch fon Ronsenburg,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-belias-apariencia_principal,Belias,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-chaos-apariencia_principal,Chaos,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-cuchulainn-apariencia_principal,Cúchulainn,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-dalan-apariencia_principal,Dalan,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-exodus-apariencia_principal,Exodus,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-famfrit-apariencia_principal,Famfrit,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-fran-apariencia_principal,Fran,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-gabranth-apariencia_principal,Gabranth,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-hashmal-apariencia_principal,Hashmal,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-larsa_ferrinas_solidor-apariencia_principal,Larsa Ferrinas Solidor,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-marquis_halim_ondore_iv-apariencia_principal,Marquis Halim Ondore IV,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-mateus-apariencia_principal,Mateus,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-montblanc-apariencia_principal,Montblanc,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-penelo-apariencia_principal,Penelo,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-rasler_heios_nabradia-apariencia_principal,Rasler Heios Nabradia,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-reddas-apariencia_principal,Reddas,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-reks-apariencia_principal,Reks,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-shemhazai-apariencia_principal,Shemhazai,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-ultima-apariencia_principal,Ultima,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-vaan-apariencia_principal,Vaan,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-vayne_carudas_solidor-apariencia_principal,Vayne Carudas Solidor,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-vossler-apariencia_principal,Vossler,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-zalera-apariencia_principal,Zalera,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-zeromus-apariencia_principal,Zeromus,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff12-zodiark-apariencia_principal,Zodiark,Apariencia principal,Final Fantasy XII,,https://na.finalfantasy.com/titles/finalfantasy12,uso personal; verificar antes de redistribuir
ff13-hope_estheim-apariencia_principal,Hope Estheim,Apariencia principal,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-lightning-equilibrium,Lightning,Equilibrium,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-lightning-etro_s_champion,Lightning,Etro's Champion,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-lightning-guardian_corps,Lightning,Guardian Corps,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-oerba_dia_vanille-apariencia_principal,Oerba Dia Vanille,Apariencia principal,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-oerba_yun_fang-apariencia_principal,Oerba Yun Fang,Apariencia principal,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-sazh_katzroy-apariencia_principal,Sazh Katzroy,Apariencia principal,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-serah_farron-apariencia_de_final_fantasy_xiii,Serah Farron,Apariencia de Final Fantasy XIII,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-serah_farron-apariencia_de_final_fantasy_xiii_2,Serah Farron,Apariencia de Final Fantasy XIII-2,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13-snow_villiers-apariencia_principal,Snow Villiers,Apariencia principal,Final Fantasy XIII,,https://na.finalfantasy.com/titles/finalfantasy13,uso personal; verificar antes de redistribuir
ff13_2-hope_estheim-apariencia_principal,Hope Estheim,Apariencia principal,Final Fantasy XIII-2,,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,uso personal; verificar antes de redistribuir
ff13_2-lightning-apariencia_principal,Lightning,Apariencia principal,Final Fantasy XIII-2,,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_01,Mog,A Wondrous Wardrobe 01,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_02,Mog,A Wondrous Wardrobe 02,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_03,Mog,A Wondrous Wardrobe 03,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_04,Mog,A Wondrous Wardrobe 04,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_05,Mog,A Wondrous Wardrobe 05,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_06,Mog,A Wondrous Wardrobe 06,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_07,Mog,A Wondrous Wardrobe 07,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_08,Mog,A Wondrous Wardrobe 08,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_09,Mog,A Wondrous Wardrobe 09,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_10,Mog,A Wondrous Wardrobe 10,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_11,Mog,A Wondrous Wardrobe 11,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_12,Mog,A Wondrous Wardrobe 12,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_13,Mog,A Wondrous Wardrobe 13,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_14,Mog,A Wondrous Wardrobe 14,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_15,Mog,A Wondrous Wardrobe 15,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-a_wondrous_wardrobe_16,Mog,A Wondrous Wardrobe 16,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-mog-apariencia_predeterminada,Mog,Apariencia predeterminada,Final Fantasy XIII-2,,https://www.ffexodus.com/ff13-2/dlc.php,uso personal; verificar antes de redistribuir
ff13_2-noel_kreiss-apariencia_predeterminada,Noel Kreiss,Apariencia predeterminada,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-noel_kreiss-battle_attire,Noel Kreiss,Battle Attire,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-noel_kreiss-black_mage,Noel Kreiss,Black Mage,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-noel_kreiss-ezio_auditore_assassin_s_creed,Noel Kreiss,Ezio Auditore / Assassin's Creed,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-noel_kreiss-n7_armor,Noel Kreiss,N7 Armor,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-noel_kreiss-spacetime_guardian,Noel Kreiss,Spacetime Guardian,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-sazh_katzroy-apariencia_principal,Sazh Katzroy,Apariencia principal,Final Fantasy XIII-2,,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,uso personal; verificar antes de redistribuir
ff13_2-serah_farron-apariencia_predeterminada,Serah Farron,Apariencia predeterminada,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-serah_farron-beachwear,Serah Farron,Beachwear,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-serah_farron-n7_armor,Serah Farron,N7 Armor,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-serah_farron-style_and_steel,Serah Farron,Style and Steel,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-serah_farron-summoner_s_garb,Serah Farron,Summoner's Garb,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-serah_farron-white_mage,Serah Farron,White Mage,Final Fantasy XIII-2,,https://guides.gamercorner.net/ffxiii-2/outfits/,uso personal; verificar antes de redistribuir
ff13_2-snow_villiers-apariencia_principal,Snow Villiers,Apariencia principal,Final Fantasy XIII-2,,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,uso personal; verificar antes de redistribuir
ff15-aranea_highwind-apariencia_principal,Aranea Highwind,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
ff15-ardyn_izunia-apariencia_principal,Ardyn Izunia,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
ff15-cindy_aurum-apariencia_principal,Cindy Aurum,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
ff15-cor_leonis-apariencia_principal,Cor Leonis,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
ff15-gentiana-apariencia_principal,Gentiana,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
ff15-gladiolus_amicitia-casual_outfit_con_chaqueta,Gladiolus Amicitia,Casual Outfit (con chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-gladiolus_amicitia-casual_outfit_sin_chaqueta,Gladiolus Amicitia,Casual Outfit (sin chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-gladiolus_amicitia-crownsguard_fatigues_con_chaqueta,Gladiolus Amicitia,Crownsguard Fatigues (con chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-gladiolus_amicitia-crownsguard_fatigues_sin_chaqueta,Gladiolus Amicitia,Crownsguard Fatigues (sin chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-gladiolus_amicitia-kingsglaive_garb,Gladiolus Amicitia,Kingsglaive Garb,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-gladiolus_amicitia-magitek_exosuit,Gladiolus Amicitia,Magitek Exosuit,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-gladiolus_amicitia-rugged_attire,Gladiolus Amicitia,Rugged Attire,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-gladiolus_amicitia-thermal_suit,Gladiolus Amicitia,Thermal Suit,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-iedolas_aldercapt-apariencia_principal,Iedolas Aldercapt,Apariencia principal,Final Fantasy XV,,https://na.finalfantasy.com/titles/finalfantasy15,uso personal; verificar antes de redistribuir
ff15-ignis_scientia-casual_outfit_con_chaqueta,Ignis Scientia,Casual Outfit (con chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-ignis_scientia-casual_outfit_sin_chaqueta,Ignis Scientia,Casual Outfit (sin chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-ignis_scientia-crownsguard_fatigues_con_chaqueta,Ignis Scientia,Crownsguard Fatigues (con chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-ignis_scientia-crownsguard_fatigues_sin_chaqueta,Ignis Scientia,Crownsguard Fatigues (sin chaqueta),Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-ignis_scientia-kingsglaive_garb,Ignis Scientia,Kingsglaive Garb,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
ff15-ignis_scientia-magitek_exosuit,Ignis Scientia,Magitek Exosuit,Final Fantasy XV,,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,uso personal; verificar antes de redistribuir
