id,personaje,atuendo,pagina_personaje,fuente_imagen,licencia,fecha_consulta
ff8-kiros_seagill-apariencia_principal,Kiros Seagill,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-laguna_loire-presidente_de_esthar,Laguna Loire,Presidente de Esthar,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-laguna_loire-soldado_de_galbadia,Laguna Loire,Soldado de Galbadia,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-leviathan-apariencia_principal,Leviathan,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-minimog-apariencia_principal,Minimog,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-moomba-apariencia_principal,Moomba,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-nida-apariencia_principal,Nida,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-odin-apariencia_principal,Odin,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-pandemona-apariencia_principal,Pandemona,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-phoenix-apariencia_principal,Phoenix,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-quezacotl-apariencia_principal,Quezacotl,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-quistis_trepe-apariencia_principal,Quistis Trepe,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-raijin-apariencia_principal,Raijin,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-rinoa_heartilly-atuendo_principal,Rinoa Heartilly,Atuendo principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-rinoa_heartilly-uniforme_de_seed,Rinoa Heartilly,Uniforme de SeeD,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-rinoa_heartilly-vestido_de_baile,Rinoa Heartilly,Vestido de baile,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-seifer_almasy-apariencia_principal,Seifer Almasy,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-selphie_tilmitt-uniforme_de_seed,Selphie Tilmitt,Uniforme de SeeD,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-selphie_tilmitt-vestido_de_trabia,Selphie Tilmitt,Vestido de Trabia,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-shiva-apariencia_principal,Shiva,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-siren-apariencia_principal,Siren,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-squall_leonhart-atuendo_de_baile,Squall Leonhart,Atuendo de baile,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-squall_leonhart-uniforme_de_cadete_de_seed,Squall Leonhart,Uniforme de cadete de SeeD,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-squall_leonhart-uniforme_de_seed,Squall Leonhart,Uniforme de SeeD,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-tonberry-apariencia_principal,Tonberry,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-ultimecia-apariencia_principal,Ultimecia,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-ward_zabac-apariencia_principal,Ward Zabac,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-xu-apariencia_principal,Xu,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff8-zell_dincht-apariencia_principal,Zell Dincht,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy8,,no determinada,2026-06-15
ff9-adelbert_steiner-apariencia_principal,Adelbert Steiner,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-amarant_coral-apariencia_principal,Amarant Coral,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-ark-apariencia_principal,Ark,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-atomos-apariencia_principal,Atomos,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-bahamut-apariencia_principal,Bahamut,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-baku-apariencia_principal,Baku,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-beatrix-apariencia_principal,Beatrix,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-blank-apariencia_principal,Blank,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-carbuncle-apariencia_principal,Carbuncle,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-cinna-apariencia_principal,Cinna,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-eiko_carol-apariencia_principal,Eiko Carol,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-fenrir-apariencia_principal,Fenrir,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-freya_crescent-apariencia_principal,Freya Crescent,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-garnet_til_alexandros_xvii-cabello_corto,Garnet Til Alexandros XVII,Cabello corto,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-garnet_til_alexandros_xvii-cabello_largo,Garnet Til Alexandros XVII,Cabello largo,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-garnet_til_alexandros_xvii-capa_blanca_con_capucha,Garnet Til Alexandros XVII,Capa blanca con capucha,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-garnet_til_alexandros_xvii-vestido_real,Garnet Til Alexandros XVII,Vestido real,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-ifrit-apariencia_principal,Ifrit,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-kuja-apariencia_principal,Kuja,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-leviathan-apariencia_principal,Leviathan,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-madeen-apariencia_principal,Madeen,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-marcus-apariencia_principal,Marcus,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-odin-apariencia_principal,Odin,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-phoenix-apariencia_principal,Phoenix,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-quina_quen-apariencia_principal,Quina Quen,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-ramuh-apariencia_principal,Ramuh,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-shiva-apariencia_principal,Shiva,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-vivi_ornitier-apariencia_principal,Vivi Ornitier,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-zidane_tribal-atuendo_principal,Zidane Tribal,Atuendo principal,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
ff9-zidane_tribal-uniforme_de_los_pluto,Zidane Tribal,Uniforme de los Pluto,https://na.finalfantasy.com/titles/finalfantasy9,,no determinada,2026-06-15
fft-agrias_oaks-apariencia_principal,Agrias Oaks,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-alma_beoulve-apariencia_principal,Alma Beoulve,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-argath_thadalfus-apariencia_principal,Argath Thadalfus,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-beowulf_cadmus-apariencia_principal,Beowulf Cadmus,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-cidolfus_orlandeau-apariencia_principal,Cidolfus Orlandeau,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-cloud_strife-apariencia_principal,Cloud Strife,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-construct_8-apariencia_principal,Construct 8,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-delita_heiral-cadet,Delita Heiral,Cadet,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-delita_heiral-holy_knight,Delita Heiral,Holy Knight,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-gaffgarion-apariencia_principal,Gaffgarion,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-malak_galthena-apariencia_principal,Malak Galthena,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-meliadoul_tengille-apariencia_principal,Meliadoul Tengille,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-mustadio_bunansa-apariencia_principal,Mustadio Bunansa,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-rafa_galthena-apariencia_principal,Rafa Galthena,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-ramza_beoulve-chapter_1_squire,Ramza Beoulve,Chapter 1 Squire,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-ramza_beoulve-chapter_4_heretic,Ramza Beoulve,Chapter 4 Heretic,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-ramza_beoulve-chapters_23_mercenary,Ramza Beoulve,Chapters 2–3 Mercenary,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
fft-reis_duelar-apariencia_principal,Reis Duelar,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytactics,,no determinada,2026-06-15
ffta-babus_swain-apariencia_principal,Babus Swain,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsadvance,,no determinada,2026-06-15
ffta-cid_randell-apariencia_principal,Cid Randell,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsadvance,,no determinada,2026-06-15
ffta-ezel_berbier-apariencia_principal,Ezel Berbier,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsadvance,,no determinada,2026-06-15
ffta-marche_radiuju-apariencia_principal,Marche Radiuju,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsadvance,,no determinada,2026-06-15
ffta-montblanc-apariencia_principal,Montblanc,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsadvance,,no determinada,2026-06-15
ffta-ritz_malheur-apariencia_principal,Ritz Malheur,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsadvance,,no determinada,2026-06-15
ffta-shara-apariencia_principal,Shara,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsadvance,,no determinada,2026-06-15
ffta2-adelle-apariencia_principal,Adelle,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-al_cid_margrace-apariencia_principal,Al-Cid Margrace,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-cid-apariencia_principal,Cid,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-frimelda_lotice-apariencia_principal,Frimelda Lotice,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-illua-apariencia_principal,Illua,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-luso_clemens-apariencia_principal,Luso Clemens,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-montblanc-apariencia_principal,Montblanc,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-nukia-apariencia_principal,Nukia,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-penelo-apariencia_principal,Penelo,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-vaan-apariencia_principal,Vaan,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
ffta2-zan-apariencia_principal,Zan,Apariencia principal,https://na.finalfantasy.com/titles/finalfantasytacticsa2,,no determinada,2026-06-15
lrff13-bhunivelze-apariencia_principal,Bhunivelze,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-caius_ballad-apariencia_principal,Caius Ballad,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-hope_estheim-apariencia_principal,Hope Estheim,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-black_rose,Lightning,Black Rose,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-bold_vanguard,Lightning,Bold Vanguard,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-candy_raver,Lightning,Candy Raver,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-cold_rebellion,Lightning,Cold Rebellion,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-crimson_bloom,Lightning,Crimson Bloom,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-danse_macabre,Lightning,Danse Macabre,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-dark_muse,Lightning,Dark Muse,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-dark_muse_plus,Lightning,Dark Muse+,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-dark_orchid,Lightning,Dark Orchid,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-dragon_s_blood,Lightning,Dragon's Blood,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-electronica,Lightning,Electronica,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-equilibrium,Lightning,Equilibrium,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-equilibrium_plus,Lightning,Equilibrium+,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-helter_skelter,Lightning,Helter Skelter,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-hunter_of_the_wild,Lightning,Hunter of the Wild,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-icy_white,Lightning,Icy White,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-ignition,Lightning,Ignition,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-innocence,Lightning,Innocence,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-l_ange_noir,Lightning,L'ange Noir,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-l_automne,Lightning,L'automne,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-la_fouldre,Lightning,La Fouldre,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-lilitu,Lightning,Lilitu,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-loyal_servant,Lightning,Loyal Servant,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-midnight_mauve,Lightning,Midnight Mauve,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-nocturne,Lightning,Nocturne,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-primavera,Lightning,Primavera,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-school_s_out,Lightning,School's Out,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-shadow_trooper,Lightning,Shadow Trooper,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-soldier_1st_class,Lightning,SOLDIER 1st Class,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-soldier_of_peace,Lightning,Soldier of Peace,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-spira_s_summoner,Lightning,Spira's Summoner,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-urban_outlaw,Lightning,Urban Outlaw,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-velvet_bouncer,Lightning,Velvet Bouncer,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-vengeance,Lightning,Vengeance,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-vigilance,Lightning,Vigilance,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-violet_twilight,Lightning,Violet Twilight,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-watery_chorus,Lightning,Watery Chorus,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lightning-woodland_walker,Lightning,Woodland Walker,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-lumina-apariencia_principal,Lumina,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-mog-apariencia_principal,Mog,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-noel_kreiss-apariencia_principal,Noel Kreiss,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-oerba_dia_vanille-apariencia_principal,Oerba Dia Vanille,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-oerba_yun_fang-apariencia_principal,Oerba Yun Fang,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
lrff13-snow_villiers-apariencia_principal,Snow Villiers,Apariencia principal,https://na.finalfantasy.com/titles/lightningreturns,,no determinada,2026-06-15
